
2019-06-07,Abdominales - Extensión piernas,20
2019-06-07,Correr (min),19
2019-06-06,Planchas,20
2019-06-06,Abdominales - Extensión piernas,20
2019-06-06,Correr (min),10
2019-06-05,Bosu - Burpee,20
2019-06-05,TRX - Espalda,20
2019-06-05,Abdominales - Extensión piernas,20
2019-06-05,Correr (min),21
2019-06-04,Kettlebell - Deadlift high pull,20
2019-06-04,Planchas,20
2019-06-04,TRX - Espalda,20
2019-06-04,Abdominales - Extensión piernas,20
2019-06-04,Correr (min),18
2019-06-03,Planchas,20
2019-06-03,TRX - Espalda,20
2019-06-03,Abdominales - Extensión piernas,20
2019-06-03,Correr (min),18
2019-05-31,Kettlebell - Deadlift high pull,20
2019-05-31,Planchas,20
2019-05-31,TRX - Espalda,20
2019-05-31,Abdominales - Extensión piernas,20
2019-05-31,Correr (min),20
2019-05-30,Abdominales - Extensión piernas,20
2019-05-30,Kettlebell - Deadlift high pull,20
2019-05-30,Planchas,20
2019-05-30,TRX - Espalda,20
2019-05-30,Abdominales - Extensión piernas,20
2019-05-30,Correr (min),19
2019-05-29,Planchas,20
2019-05-29,Abdominales - Extensión piernas,20
2019-05-29,Kettlebell - Deadlift high pull,20
2019-05-29,Planchas,20
2019-05-29,TRX - Espalda,20
2019-05-29,Abdominales - Extensión piernas,20
2019-05-29,Correr (min),18
2019-05-28,Kettlebell - Deadlift high pull,20
2019-05-28,Planchas,20
2019-05-28,TRX - Espalda,20
2019-05-28,Abdominales - Extensión piernas,20
2019-05-28,Correr (min),19
2019-05-27,Kettlebell - Deadlift high pull,10
2019-05-27,Planchas,10
2019-05-27,Planchas,20
2019-05-27,TRX - Espalda,20
2019-05-27,TRX - Espalda,20
2019-05-27,Abdominales - Extensión piernas,20
2019-05-27,Abdominales - Extensión piernas,20
2019-05-27,Correr (min),18
2019-05-22,Bosu - Burpee,8
2019-05-22,Abdominales - Extensión piernas,20
2019-05-22,Abdominales - Extensión piernas,20
2019-05-22,Correr (min),19
2019-05-20,TRX - Espalda,10
2019-05-20,Abdominales - Extensión piernas,20
2019-05-20,Abdominales - Extensión piernas,20
2019-05-20,Correr (min),20
2019-05-16,Abdominales - Extensión piernas,20
2019-05-16,Abdominales - Extensión piernas,20
2019-05-16,Correr (min),20
2019-05-15,Correr (min),21
2019-05-14,Kettlebell - Deadlift high pull,10
2019-05-14,Abdominales - Extensión piernas,20
2019-05-14,Abdominales - Extensión piernas,20
2019-05-14,Correr (min),19
2019-04-16,Bici (min),80
2019-04-11,Planchas,10
2019-04-11,Planchas,12
2019-04-11,Kettlebell,10
2019-04-11,Abdominales - Extensión piernas,20
2019-04-11,Bosu - Burpee,8
2019-04-11,Abdominales - Extensión piernas,20
2019-04-11,Correr (min),21
2019-04-09,TRX - Espalda,15
2019-04-09,TRX - Espalda,15
2019-04-09,Kettlebell,10
2019-04-09,Abdominales - Extensión piernas,20
2019-04-09,Bosu - Burpee,10
2019-04-09,Abdominales - Extensión piernas,20
2019-04-09,Correr (min),20
2019-04-08,Kettlebell - Deadlift high pull,14
2019-04-08,Abdominales - Extensión piernas,20
